iso3c,Country,SPAM_short_name,SPAM_production,FAO_production,SPAM_full_name,per_diff,raw_diff
THA,Thailand,plnt,65.79999899864197,NA,plantain,NA,NA
TLS,Timor-Leste,plnt,0,NA,plantain,NA,NA
TGO,Togo,plnt,0,NA,plantain,NA,NA
TKL,Tokelau,plnt,0,NA,plantain,NA,NA
TON,Tonga,plnt,348.2920837402344,2780,plantain,1.5546552886790406,-2431.7079162597656
TTO,Trinidad and Tobago,plnt,5755.90404176712,4000,plantain,0.35996746877577274,1755.9040417671204
TUN,Tunisia,plnt,0,NA,plantain,NA,NA
TUR,Turkey,plnt,0,NA,plantain,NA,NA
TKM,Turkmenistan,plnt,0,NA,plantain,NA,NA
TCA,Turks and Caicos Islands,plnt,0,NA,plantain,NA,NA
TUV,Tuvalu,plnt,0,NA,plantain,NA,NA
UGA,Uganda,plnt,6044794.088163555,4694400,plantain,0.2514889063513475,1350394.0881635547
UKR,Ukraine,plnt,0,NA,plantain,NA,NA
ARE,United Arab Emirates,plnt,0,NA,plantain,NA,NA
GBR,United Kingdom,plnt,0,NA,plantain,NA,NA
USA,United States,plnt,0,NA,plantain,NA,NA
URY,Uruguay,plnt,0,NA,plantain,NA,NA
UZB,Uzbekistan,plnt,0,NA,plantain,NA,NA
VUT,Vanuatu,plnt,0,NA,plantain,NA,NA
VEN,Venezuela,plnt,554524.4182829112,467351,plantain,0.17061457145018982,87173.41828291118
VNM,Vietnam,plnt,0,NA,plantain,NA,NA
VIR,"Virgin Islands, U.S.",plnt,0,NA,plantain,NA,NA
WLF,Wallis and Futuna,plnt,0,NA,plantain,NA,NA
ESH,Western Sahara,plnt,0,NA,plantain,NA,NA
YEM,Yemen,plnt,0,NA,plantain,NA,NA
ZMB,Zambia,plnt,33.7000008225441,NA,plantain,NA,NA
ZWE,Zimbabwe,plnt,0,NA,plantain,NA,NA
XMI,Madeira Island,plnt,0,NA,plantain,NA,NA
COD,Democratic Republic of the Congo,plnt,1935566.1797411144,2777820,plantain,0.3573879958654892,-842253.8202588856
AFG,Afghanistan,pmil,35.84755975008011,15000,pearl millet,1.9904634415565527,-14964.15244024992
ALA,Åland,pmil,0,NA,pearl millet,NA,NA
ALB,Albania,pmil,0.30000001192092896,NA,pearl millet,NA,NA
DZA,Algeria,pmil,0.6000000238418579,NA,pearl millet,NA,NA
ASM,American Samoa,pmil,0,NA,pearl millet,NA,NA
AND,Andorra,pmil,0,NA,pearl millet,NA,NA
AGO,Angola,pmil,44802.20030027628,40723,pearl millet,0.0953917742596179,4079.2003002762794
AIA,Anguilla,pmil,0,NA,pearl millet,NA,NA
ATG,Antigua and Barbuda,pmil,0,NA,pearl millet,NA,NA
ARG,Argentina,pmil,0,9115,pearl millet,2,-9115
ARM,Armenia,pmil,0,NA,pearl millet,NA,NA
ABW,Aruba,pmil,0,NA,pearl millet,NA,NA
AUS,Australia,pmil,0,36065,pearl millet,2,-36065
AUT,Austria,pmil,0,7000,pearl millet,2,-7000
AZE,Azerbaijan,pmil,715.7000214457512,59,pearl millet,1.6953659565420238,656.7000214457512
BHS,Bahamas,pmil,0,0,pearl millet,NaN,0
BHR,Bahrain,pmil,0,NA,pearl millet,NA,NA
BGD,Bangladesh,pmil,0,11990,pearl millet,2,-11990
BRB,Barbados,pmil,0,NA,pearl millet,NA,NA
BLR,Belarus,pmil,31439.518604427576,16199,pearl millet,0.6398401567008889,15240.518604427576
BEL,Belgium,pmil,0,NA,pearl millet,NA,NA
BLZ,Belize,pmil,0,NA,pearl millet,NA,NA
BEN,Benin,pmil,954.3085552453995,26926,pearl millet,1.8630849363299666,-25971.6914447546
BMU,Bermuda,pmil,0,NA,pearl millet,NA,NA
BTN,Bhutan,pmil,0,4066,pearl millet,2,-4066
BOL,Bolivia,pmil,0,NA,pearl millet,NA,NA
BES,"Bonaire, Sint Eustatius and Saba",pmil,0,NA,pearl millet,NA,NA
BIH,Bosnia and Herzegovina,pmil,0,NA,pearl millet,NA,NA
BWA,Botswana,pmil,1508.9870339035988,3406,pearl millet,0.7719299981915715,-1897.0129660964012
BRA,Brazil,pmil,0,NA,pearl millet,NA,NA
IOT,British Indian Ocean Territory,pmil,0,NA,pearl millet,NA,NA
VGB,British Virgin Islands,pmil,0,NA,pearl millet,NA,NA
BRN,Brunei,pmil,0,NA,pearl millet,NA,NA
BGR,Bulgaria,pmil,0.0665535107254982,5597,pearl millet,1.9999524368630681,-5596.9334464892745
BFA,Burkina Faso,pmil,777309.6143748909,1147894,pearl millet,0.38498201733891607,-370584.3856251091
BDI,Burundi,pmil,53.84454584121704,10344,pearl millet,1.9792862662626542,-10290.155454158783
KHM,Cambodia,pmil,0,NA,pearl millet,NA,NA
CMR,Cameroon,pmil,94783.5299019292,89036,pearl millet,0.06253448591665535,5747.5299019292
CAN,Canada,pmil,0,NA,pearl millet,NA,NA
CPV,Cape Verde,pmil,0,NA,pearl millet,NA,NA
CYM,Cayman Islands,pmil,0,NA,pearl millet,NA,NA
CAF,Central African Republic,pmil,10293.981525033712,10000,pearl millet,0.028972286652677835,293.9815250337124
TCD,Chad,pmil,448221.52185313404,759940,pearl millet,0.5160211983390064,-311718.47814686596
CHL,Chile,pmil,0,NA,pearl millet,NA,NA
CHN,China,pmil,1286241.3185709715,1573000,pearl millet,0.20058375595407837,-286758.6814290285
CXR,Christmas Island,pmil,0,NA,pearl millet,NA,NA
CCK,Cocos Islands,pmil,0,NA,pearl millet,NA,NA
COL,Colombia,pmil,0,NA,pearl millet,NA,NA
COM,Comoros,pmil,0,NA,pearl millet,NA,NA
COK,Cook Islands,pmil,0,NA,pearl millet,NA,NA
CRI,Costa Rica,pmil,0,NA,pearl millet,NA,NA
CIV,Côte d'Ivoire,pmil,57653.31015282869,48826,pearl millet,0.16580329343153977,8827.310152828693
HRV,Croatia,pmil,0,400,pearl millet,2,-400
CUB,Cuba,pmil,0,NA,pearl millet,NA,NA
CUW,Curaçao,pmil,0,NA,pearl millet,NA,NA
CYP,Cyprus,pmil,0,NA,pearl millet,NA,NA
CZE,Czech Republic,pmil,0,1328,pearl millet,2,-1328
DNK,Denmark,pmil,0,NA,pearl millet,NA,NA
DJI,Djibouti,pmil,0,NA,pearl millet,NA,NA
DMA,Dominica,pmil,0,NA,pearl millet,NA,NA
DOM,Dominican Republic,pmil,0,NA,pearl millet,NA,NA
ECU,Ecuador,pmil,0,NA,pearl millet,NA,NA
EGY,Egypt,pmil,0,NA,pearl millet,NA,NA
SLV,El Salvador,pmil,0,NA,pearl millet,NA,NA
GNQ,Equatorial Guinea,pmil,0,NA,pearl millet,NA,NA
ERI,Eritrea,pmil,26905.5,20000,pearl millet,0.2944430823677394,6905.5
EST,Estonia,pmil,0,0,pearl millet,NaN,0
ETH,Ethiopia,pmil,1503.897574454546,634826,pearl millet,1.990546428321617,-633322.1024255455
FLK,Falkland Islands,pmil,0,NA,pearl millet,NA,NA
FRO,Faroe Islands,pmil,0,NA,pearl millet,NA,NA
FJI,Fiji,pmil,0,NA,pearl millet,NA,NA
FIN,Finland,pmil,0,NA,pearl millet,NA,NA
FRA,France,pmil,0,37500,pearl millet,2,-37500
GUF,French Guiana,pmil,0,NA,pearl millet,NA,NA
PYF,French Polynesia,pmil,0,NA,pearl millet,NA,NA
GAB,Gabon,pmil,0,NA,pearl millet,NA,NA
GMB,Gambia,pmil,85254.48158800602,158018,pearl millet,0.5982059124568195,-72763.51841199398
GEO,Georgia,pmil,0,NA,pearl millet,NA,NA
DEU,Germany,pmil,3.5,NA,pearl millet,NA,NA
GHA,Ghana,pmil,156128.6474885568,218952,pearl millet,0.3349858380169286,-62823.3525114432
GIB,Gibraltar,pmil,0,NA,pearl millet,NA,NA
GRC,Greece,pmil,95.1192684173584,109,pearl millet,0.13600608791385593,-13.880731582641602
GRL,Greenland,pmil,0,NA,pearl millet,NA,NA
GRD,Grenada,pmil,0,NA,pearl millet,NA,NA
GLP,Guadeloupe,pmil,0,NA,pearl millet,NA,NA
GUM,Guam,pmil,0,NA,pearl millet,NA,NA
GTM,Guatemala,pmil,0,NA,pearl millet,NA,NA
GGY,Guernsey,pmil,0,NA,pearl millet,NA,NA
GIN,Guinea,pmil,179515.89011350274,234038,pearl millet,0.2636759618995884,-54522.10988649726
GNB,Guinea-Bissau,pmil,13549.133594751358,15004,pearl millet,0.10190590118039274,-1454.866405248642
GUY,Guyana,pmil,0,NA,pearl millet,NA,NA
HTI,Haiti,pmil,0,NA,pearl millet,NA,NA
HND,Honduras,pmil,0,NA,pearl millet,NA,NA
HKG,Hong Kong,pmil,0,NA,pearl millet,NA,NA
HUN,Hungary,pmil,0,17964,pearl millet,2,-17964
ISL,Iceland,pmil,0,NA,pearl millet,NA,NA
IND,India,pmil,7341450.832553543,13293000,pearl millet,0.5768555912384263,-5951549.167446457
IDN,Indonesia,pmil,0,NA,pearl millet,NA,NA
IRN,Iran,pmil,0,13200,pearl millet,2,-13200
IRQ,Iraq,pmil,0,2266,pearl millet,2,-2266
IRL,Ireland,pmil,0,NA,pearl millet,NA,NA
IMN,Isle of Man,pmil,0,NA,pearl millet,NA,NA
ISR,Israel,pmil,0,NA,pearl millet,NA,NA
ITA,Italy,pmil,0,NA,pearl millet,NA,NA
JAM,Jamaica,pmil,0,NA,pearl millet,NA,NA
JPN,Japan,pmil,0,259,pearl millet,2,-259
JEY,Jersey,pmil,0,NA,pearl millet,NA,NA
JOR,Jordan,pmil,0,0,pearl millet,NaN,0
KAZ,Kazakhstan,pmil,4.0823482275009155,16480,pearl millet,1.9990093841704353,-16475.9176517725
KEN,Kenya,pmil,60778.437687933445,53881,pearl millet,0.12031173058263339,6897.437687933445
KIR,Kiribati,pmil,0,NA,pearl millet,NA,NA
XKO,Kosovo,pmil,0,NA,pearl millet,NA,NA
KWT,Kuwait,pmil,0,NA,pearl millet,NA,NA
KGZ,Kyrgyzstan,pmil,0,62,pearl millet,2,-62
LAO,Laos,pmil,0,NA,pearl millet,NA,NA
LVA,Latvia,pmil,13.300000011920929,NA,pearl millet,NA,NA
LBN,Lebanon,pmil,0,NA,pearl millet,NA,NA
LSO,Lesotho,pmil,0,NA,pearl millet,NA,NA
LBR,Liberia,pmil,75.20000171661377,NA,pearl millet,NA,NA
LBY,Libya,pmil,0,6400,pearl millet,2,-6400
LIE,Liechtenstein,pmil,0,NA,pearl millet,NA,NA
LTU,Lithuania,pmil,5.800000190734863,NA,pearl millet,NA,NA
LUX,Luxembourg,pmil,0,NA,pearl millet,NA,NA
MAC,Macao,pmil,0,NA,pearl millet,NA,NA
MKD,Macedonia,pmil,64.68000090122223,30,pearl millet,0.7325728891237165,34.68000090122223
MDG,Madagascar,pmil,0,NA,pearl millet,NA,NA
MWI,Malawi,pmil,53.125821232795715,24495,pearl millet,1.9913434008576174,-24441.874178767204
MYS,Malaysia,pmil,0,NA,pearl millet,NA,NA
MDV,Maldives,pmil,0,5,pearl millet,2,-5
MLI,Mali,pmil,1846771.5646716654,1373342,pearl millet,0.29404525968632295,473429.56467166543
MLT,Malta,pmil,0,NA,pearl millet,NA,NA
MHL,Marshall Islands,pmil,0,NA,pearl millet,NA,NA
MTQ,Martinique,pmil,0,NA,pearl millet,NA,NA
MRT,Mauritania,pmil,4001.927281677723,3344,pearl millet,0.17912708809920594,657.9272816777229
MUS,Mauritius,pmil,0,NA,pearl millet,NA,NA
MYT,Mayotte,pmil,0,NA,pearl millet,NA,NA
MEX,Mexico,pmil,399.2118564173579,700,pearl millet,0.5472796564676725,-300.7881435826421
FSM,Micronesia,pmil,0,NA,pearl millet,NA,NA
MDA,Moldova,pmil,0,283,pearl millet,2,-283
MCO,Monaco,pmil,0,NA,pearl millet,NA,NA
MNG,Mongolia,pmil,14.199999898672104,NA,pearl millet,NA,NA
MNE,Montenegro,pmil,0,NA,pearl millet,NA,NA
MSR,Montserrat,pmil,0,NA,pearl millet,NA,NA
MAR,Morocco,pmil,4542.972613915801,6000,pearl millet,0.27639783189060935,-1457.027386084199
MOZ,Mozambique,pmil,20412.220434919,48699,pearl millet,0.818587181273068,-28286.779565081
MMR,Myanmar,pmil,0,212600,pearl millet,2,-212600
NAM,Namibia,pmil,17932.074581190944,45836,pearl millet,0.8751691375997609,-27903.925418809056
NRU,Nauru,pmil,0,NA,pearl millet,NA,NA
NPL,Nepal,pmil,15.74968609213829,299523,pearl millet,1.999789680819478,-299507.25031390786
NLD,Netherlands,pmil,0,NA,pearl millet,NA,NA
NCL,New Caledonia,pmil,0,NA,pearl millet,NA,NA
NZL,New Zealand,pmil,0,NA,pearl millet,NA,NA
NIC,Nicaragua,pmil,0,NA,pearl millet,NA,NA
NER,Niger,pmil,3192189.913279876,3837525,pearl millet,0.18360206485785577,-645335.0867201239
NGA,Nigeria,pmil,1136891.0512872543,5170430,pearl millet,1.279002262898777,-4033538.9487127457
NIU,Niue,pmil,0,NA,pearl millet,NA,NA
NFK,Norfolk Island,pmil,0,NA,pearl millet,NA,NA
PRK,North Korea,pmil,53.001949310302734,65133,pearl millet,1.9967476484076125,-65079.9980506897
MNP,Northern Mariana Islands,pmil,0,NA,pearl millet,NA,NA
NOR,Norway,pmil,0,NA,pearl millet,NA,NA
OMN,Oman,pmil,0,NA,pearl millet,NA,NA
PAK,Pakistan,pmil,276718.8880155161,346000,pearl millet,0.22251167683469283,-69281.1119844839
PLW,Palau,pmil,0,NA,pearl millet,NA,NA
PSE,Palestina,pmil,0,NA,pearl millet,NA,NA
PAN,Panama,pmil,0,NA,pearl millet,NA,NA
PNG,Papua New Guinea,pmil,0,NA,pearl millet,NA,NA
PRY,Paraguay,pmil,0,NA,pearl millet,NA,NA
PER,Peru,pmil,0,NA,pearl millet,NA,NA
PHL,Philippines,pmil,0,NA,pearl millet,NA,NA
PCN,Pitcairn Islands,pmil,0,NA,pearl millet,NA,NA
POL,Poland,pmil,19.699915885925293,18923,pearl millet,1.9958401038978812,-18903.300084114075
PRT,Portugal,pmil,0,0,pearl millet,NaN,0
PRI,Puerto Rico,pmil,0,NA,pearl millet,NA,NA
QAT,Qatar,pmil,0,NA,pearl millet,NA,NA
COG,Republic of Congo,pmil,13617.313877120614,10500,pearl millet,0.2585125269757274,3117.313877120614
REU,Reunion,pmil,0,NA,pearl millet,NA,NA
ROU,Romania,pmil,0,0,pearl millet,NaN,0
RUS,Russia,pmil,142.66515254974365,133607,pearl millet,1.9957333679336835,-133464.33484745026
RWA,Rwanda,pmil,0,4520,pearl millet,2,-4520
BLM,Saint-Barthélemy,pmil,0,NA,pearl millet,NA,NA
MAF,Saint-Martin,pmil,0,NA,pearl millet,NA,NA
SHN,Saint Helena,pmil,0,NA,pearl millet,NA,NA
KNA,Saint Kitts and Nevis,pmil,0,NA,pearl millet,NA,NA
LCA,Saint Lucia,pmil,0,NA,pearl millet,NA,NA
SPM,Saint Pierre and Miquelon,pmil,0,NA,pearl millet,NA,NA
VCT,Saint Vincent and the Grenadines,pmil,0,NA,pearl millet,NA,NA
WSM,Samoa,pmil,0,NA,pearl millet,NA,NA
SMR,San Marino,pmil,0,NA,pearl millet,NA,NA
STP,São Tomé and Príncipe,pmil,0,NA,pearl millet,NA,NA
SAU,Saudi Arabia,pmil,0,5969,pearl millet,2,-5969
SEN,Senegal,pmil,522526.37198890746,813295,pearl millet,0.4353405838658899,-290768.62801109254
SRB,Serbia,pmil,0,154,pearl millet,2,-154
SYC,Seychelles,pmil,0,NA,pearl millet,NA,NA
SLE,Sierra Leone,pmil,43222.54020777345,32768,pearl millet,0.275153727797924,10454.540207773447
SGP,Singapore,pmil,0,NA,pearl millet,NA,NA
SXM,Sint Maarten,pmil,0,NA,pearl millet,NA,NA
SVK,Slovakia,pmil,0,701,pearl millet,2,-701
SVN,Slovenia,pmil,0,302,pearl millet,2,-302
SLB,Solomon Islands,pmil,0,NA,pearl millet,NA,NA
SOM,Somalia,pmil,0,NA,pearl millet,NA,NA
ZAF,South Africa,pmil,5556.04237870127,7646,pearl millet,0.31661125776575894,-2089.9576212987304
KOR,South Korea,pmil,0,1607,pearl millet,2,-1607
SSD,South Sudan,pmil,533.8458600686863,NA,pearl millet,NA,NA
ESP,Spain,pmil,0.7413084506988525,1070,pearl millet,1.9972306720779403,-1069.2586915493011
LKA,Sri Lanka,pmil,0,7330,pearl millet,2,-7330
SDN,Sudan,pmil,535693.8996051922,471000,pearl millet,0.12852744936780497,64693.899605192244
SUR,Suriname,pmil,0,NA,pearl millet,NA,NA
SJM,Svalbard and Jan Mayen,pmil,0,NA,pearl millet,NA,NA
SWZ,Swaziland,pmil,0,NA,pearl millet,NA,NA
SWE,Sweden,pmil,0,NA,pearl millet,NA,NA
CHE,Switzerland,pmil,125.47755253314972,98,pearl millet,0.24590883712200862,27.47755253314972
SYR,Syria,pmil,0,2400,pearl millet,2,-2400
TWN,Taiwan,pmil,137.89586725085974,508,pearl millet,1.1460179620731197,-370.10413274914026
TJK,Tajikistan,pmil,0,59,pearl millet,2,-59
TZA,Tanzania,pmil,221270.563020885,350870,pearl millet,0.45303355628146297,-129599.43697911501
THA,Thailand,pmil,0,NA,pearl millet,NA,NA
TLS,Timor-Leste,pmil,0,NA,pearl millet,NA,NA
TGO,Togo,pmil,99.74155950546265,51265,pearl millet,1.992232682849973,-51165.25844049454
TKL,Tokelau,pmil,0,NA,pearl millet,NA,NA
TON,Tonga,pmil,0,NA,pearl millet,NA,NA
TTO,Trinidad and Tobago,pmil,0,NA,pearl millet,NA,NA
TUN,Tunisia,pmil,0,NA,pearl millet,NA,NA
TUR,Turkey,pmil,0,6772,pearl millet,2,-6772
TKM,Turkmenistan,pmil,0,0,pearl millet,NaN,0
TCA,Turks and Caicos Islands,pmil,0,NA,pearl millet,NA,NA
TUV,Tuvalu,pmil,0,NA,pearl millet,NA,NA
UGA,Uganda,pmil,37.13211679458618,268000,pearl millet,1.9994458660783103,-267962.8678832054
UKR,Ukraine,pmil,46.81010323762894,117100,pearl millet,1.9984016601665422,-117053.18989676237
ARE,United Arab Emirates,pmil,0,NA,pearl millet,NA,NA
GBR,United Kingdom,pmil,0,NA,pearl millet,NA,NA
USA,United States,pmil,0,261610,pearl millet,2,-261610
URY,Uruguay,pmil,0,NA,pearl millet,NA,NA
UZB,Uzbekistan,pmil,0,8500,pearl millet,2,-8500
VUT,Vanuatu,pmil,0,NA,pearl millet,NA,NA
VEN,Venezuela,pmil,0,NA,pearl millet,NA,NA
VNM,Vietnam,pmil,0,1431,pearl millet,2,-1431
VIR,"Virgin Islands, U.S.",pmil,0,NA,pearl millet,NA,NA
WLF,Wallis and Futuna,pmil,0,NA,pearl millet,NA,NA
ESH,Western Sahara,pmil,0,NA,pearl millet,NA,NA
YEM,Yemen,pmil,0,111135,pearl millet,2,-111135
ZMB,Zambia,pmil,16219.862006571144,47997,pearl millet,0.9896820554756222,-31777.137993428856
ZWE,Zimbabwe,pmil,20151.871554121375,51123,pearl millet,0.8690616417978732,-30971.128445878625
XMI,Madeira Island,pmil,0,NA,pearl millet,NA,NA
COD,Democratic Republic of the Congo,pmil,40755.40856450796,38385,pearl millet,0.059903874834707806,2370.4085645079613
AFG,Afghanistan,pota,456210.4892401099,246000,potato,0.5987107639693252,210210.48924010992
ALA,Åland,pota,23574.500061154366,NA,potato,NA,NA
ALB,Albania,pota,243451.19730645418,208000,potato,0.15705439488463332,35451.19730645418
DZA,Algeria,pota,4710638.942872196,3300312,potato,0.3520997576765953,1410326.9428721964
ASM,American Samoa,pota,0,NA,potato,NA,NA
AND,Andorra,pota,2.0999999046325684,NA,potato,NA,NA
AGO,Angola,pota,718554.9864375889,841279,potato,0.15735522450397824,-122724.01356241107
AIA,Anguilla,pota,0,NA,potato,NA,NA
ATG,Antigua and Barbuda,pota,0,NA,potato,NA,NA
ARG,Argentina,pota,2175209.3659157753,2011097,potato,0.07840437443945883,164112.3659157753
ARM,Armenia,pota,677877.9125298709,481956,potato,0.33784477314086986,195921.91252987087
ABW,Aruba,pota,0,NA,potato,NA,NA
AUS,Australia,pota,1056419.4103633165,1278118,potato,0.18992935272961098,-221698.58963668346
AUT,Austria,pota,840970.5861476958,671722,potato,0.22377129060797915,169248.58614769578
AZE,Azerbaijan,pota,910883.565379858,953710,potato,0.04593648226112731,-42826.43462014198
BHS,Bahamas,pota,0,0,potato,NaN,0
BHR,Bahrain,pota,30.17964482307434,113,potato,1.156873315047903,-82.82035517692566
BGD,Bangladesh,pota,8568916.074264407,7930000,potato,0.07744946048437824,638916.0742644072
BRB,Barbados,pota,0,NA,potato,NA,NA
BLR,Belarus,pota,5624633.820565462,7831111,potato,0.3279606159091553,-2206477.179434538
BEL,Belgium,pota,3612605.7638087273,3455800,potato,0.044368070834754775,156805.76380872726
BLZ,Belize,pota,367.37807381153107,821,potato,0.7634303193318769,-453.62192618846893
BEN,Benin,pota,39.28571602702141,252,potato,1.4605198419907823,-212.7142839729786
BMU,Bermuda,pota,547.5716400146484,1089,potato,0.6616616672894385,-541.4283599853516
BTN,Bhutan,pota,105530.67694222927,44014,potato,0.8227197142696537,61516.67694222927
BOL,Bolivia,pota,1066189.4773662984,1002902,potato,0.061174170459447924,63287.47736629844
BES,"Bonaire, Sint Eustatius and Saba",pota,0,NA,potato,NA,NA
BIH,Bosnia and Herzegovina,pota,444964.03727582097,378707,potato,0.1608822801271659,66257.03727582097
BWA,Botswana,pota,3.5,NA,potato,NA,NA
BRA,Brazil,pota,3947813.3975489438,3547510,potato,0.10681417633823447,400303.39754894376
IOT,British Indian Ocean Territory,pota,0,NA,potato,NA,NA
VGB,British Virgin Islands,pota,0,NA,potato,NA,NA
BRN,Brunei,pota,0,NA,potato,NA,NA
BGR,Bulgaria,pota,123327.63185482472,251205,potato,0.6828636934083904,-127877.36814517528
BFA,Burkina Faso,pota,1642.4997949302197,1411,potato,0.15162915374324432,231.49979493021965
BDI,Burundi,pota,144524.1939213276,29681,potato,1.3184818585052254,114843.19392132759
KHM,Cambodia,pota,0,NA,potato,NA,NA
CMR,Cameroon,pota,388398.0246604681,188452,potato,0.6932339988306514,199946.0246604681
CAN,Canada,pota,3543397.769959852,5440612,potato,0.42235355450835094,-1897214.230040148
CPV,Cape Verde,pota,1978.0887427330017,4217,potato,0.7228019969506647,-2238.9112572669983
CYM,Cayman Islands,pota,0,NA,potato,NA,NA
CAF,Central African Republic,pota,1309.0325127989054,1200,potato,0.08691199674991548,109.03251279890537
TCD,Chad,pota,43632.88184586167,45235,potato,0.0360561795974196,-1602.1181541383266
CHL,Chile,pota,1323042.2988123596,1081349,potato,0.2010432319662304,241693.29881235957
CHN,China,pota,89670243.21265978,76531500,potato,0.15810596157043175,13138743.212659776
CXR,Christmas Island,pota,0,NA,potato,NA,NA
CCK,Cocos Islands,pota,0,NA,potato,NA,NA
COL,Colombia,pota,3167000.855544716,1867899,potato,0.5160388062591044,1299101.8555447161
COM,Comoros,pota,0,742,potato,2,-742
COK,Cook Islands,pota,0,NA,potato,NA,NA
CRI,Costa Rica,pota,111582.9074344635,55711,potato,0.6679490997764043,55871.9074344635
CIV,Côte d'Ivoire,pota,78.7999997138977,0,potato,2,78.7999997138977
HRV,Croatia,pota,223349.34300780296,178611,potato,0.222600780330882,44738.34300780296
CUB,Cuba,pota,85384.54752868414,191500,potato,0.7664960245592811,-106115.45247131586
CUW,Curaçao,pota,0,NA,potato,NA,NA
CYP,Cyprus,pota,158591.9872586727,82000,potato,0.6366960772997379,76591.98725867271
CZE,Czech Republic,pota,785509.959834516,665176,potato,0.16589939265455206,120333.95983451605
DNK,Denmark,pota,2184823.458723545,1357800,potato,0.46689887782854167,827023.4587235451
DJI,Djibouti,pota,0,NA,potato,NA,NA
DMA,Dominica,pota,0,129,potato,2,-129
DOM,Dominican Republic,pota,79460.27181720734,52381,potato,0.4107859616941752,27079.271817207336
ECU,Ecuador,pota,369353.4655909538,386799,potato,0.046142901604934956,-17445.534409046173
EGY,Egypt,pota,4366500.68073526,3643217,potato,0.18060154166853623,723283.6807352602
SLV,El Salvador,pota,8983.822053670883,5326,potato,0.511232360535545,3657.822053670883
GNQ,Equatorial Guinea,pota,0,NA,potato,NA,NA
ERI,Eritrea,pota,365.51249811053276,40,potato,1.6054375617385093,325.51249811053276
EST,Estonia,pota,85770.2309295237,163373,potato,0.6229570739766809,-77602.7690704763
ETH,Ethiopia,pota,1026612.9516795874,447333,potato,0.786026042568912,579279.9516795874
FLK,Falkland Islands,pota,0,NA,potato,NA,NA
FRO,Faroe Islands,pota,0,1415,potato,2,-1415
FJI,Fiji,pota,39.22580826282501,434,potato,1.66843897709789,-394.774191737175
FIN,Finland,pota,598057.9618503451,659100,potato,0.09711116661872829,-61042.038149654865
FRA,France,pota,7447770.487940937,6622043,potato,0.11737575464645045,825727.4879409373
GUF,French Guiana,pota,0,NA,potato,NA,NA
PYF,French Polynesia,pota,163.92727661132812,660,potato,1.2041662837743012,-496.0727233886719
GAB,Gabon,pota,0,NA,potato,NA,NA
GMB,Gambia,pota,0,NA,potato,NA,NA
GEO,Georgia,pota,261032.42494722456,228800,potato,0.13160592604990304,32232.424947224557
DEU,Germany,pota,11956648.259233892,10143090,potato,0.16412486319616354,1813558.259233892
GHA,Ghana,pota,0,NA,potato,NA,NA
GIB,Gibraltar,pota,0,NA,potato,NA,NA
GRC,Greece,pota,422836.5923013836,922957,potato,0.7432349367088039,-500120.4076986164
GRL,Greenland,pota,0,NA,potato,NA,NA
GRD,Grenada,pota,0,NA,potato,NA,NA
GLP,Guadeloupe,pota,0,0,potato,NaN,0
GUM,Guam,pota,0,NA,potato,NA,NA
GTM,Guatemala,pota,533976.9218508005,481856,potato,0.10261711494019826,52120.921850800514
GGY,Guernsey,pota,0,NA,potato,NA,NA
GIN,Guinea,pota,43204.17865586281,40392,potato,0.06728007669918973,2812.1786558628082
GNB,Guinea-Bissau,pota,0,NA,potato,NA,NA
GUY,Guyana,pota,0,NA,potato,NA,NA
HTI,Haiti,pota,25741.89619886875,25000,potato,0.029241958004923414,741.8961988687515
HND,Honduras,pota,27782.358547210693,22552,potato,0.20782458337300244,5230.358547210693
HKG,Hong Kong,pota,0,NA,potato,NA,NA
HUN,Hungary,pota,518334.2160746455,439897,potato,0.16371250437020896,78437.21607464552
ISL,Iceland,pota,6593.089619398117,12460,potato,0.6158487151216389,-5866.910380601883
IND,India,pota,44817306.03221338,36577300,potato,0.2024705673727876,8240006.032213382
IDN,Indonesia,pota,1150762.8188595474,1060805,potato,0.08135207800766107,89957.81885954738
IRN,Iran,pota,5084685.141787283,4275001,potato,0.1730152335284759,809684.1417872831
IRQ,Iraq,pota,306100.9577248618,204597,potato,0.39751072503621404,101503.9577248618
IRL,Ireland,pota,316723.15685144067,419600,potato,0.2794339474218535,-102876.84314855933
IMN,Isle of Man,pota,0,NA,potato,NA,NA
ISR,Israel,pota,658249.7310984135,548650,potato,0.1816219330808293,109599.73109841347
ITA,Italy,pota,1419392.375013277,1558030,potato,0.09312593748886894,-138637.62498672307
JAM,Jamaica,pota,15707.454677581787,11222,potato,0.3331262909913906,4485.454677581787
JPN,Japan,pota,2275611.42771174,2290000,potato,0.006303020971485232,-14388.572288259864
JEY,Jersey,pota,0,NA,potato,NA,NA
JOR,Jordan,pota,265853.7752776146,174931,potato,0.4125495270128135,90922.7752776146
KAZ,Kazakhstan,pota,3878139.7479697764,2554580,potato,0.41150859972953235,1323559.7479697764
KEN,Kenya,pota,1216338.609477222,2725936,potato,0.7658509566501066,-1509597.390522778
KIR,Kiribati,pota,0,NA,potato,NA,NA
XKO,Kosovo,pota,91279.79969191551,NA,potato,NA,NA
KWT,Kuwait,pota,15345.303023457527,37350,potato,0.8351673000816408,-22004.696976542473
KGZ,Kyrgyzstan,pota,1415910.3938817382,1339416,potato,0.05552474222407599,76494.39388173819
