"","iso3c","Country","ncells","broiler_cells","salmon_cells","prop_broiler","X","salmon_cpi","variance_chi","chicken_cpi","broiler_cpi_cell","salmon_cpi_cell","broiler_count","broiler_slaughter_wt_tonnes","broiler_carcass_wt_tonnes","protein_tonnes.x","kcal.x","year","fao_tonnes_production","salmon_edible_wt_tonnes","protein_tonnes.y","kcal.y"
"118","KNA","Saint Kitts and Nevis",98,67,67,0.683673469387755,118,0.0000000522164373273587,0.000000000000000187434507497228,NA,NA,0.0000000007793498108561,44773,148.743960169792,108.583090923948,20.1964549118544,233453645.486489,NA,NA,NA,NA,NA
"119","KOR","South Korea",7355,7346,7260,0.998776342624065,119,0.000106817746375851,0.000000000542835212070511,NA,NA,0.0000000147131882060401,99104000,1006441.65683765,734702.409491486,136654.648165416,1579610180406.7,NA,NA,NA,NA,NA
"120","KWT","Kuwait",302,302,224,1,120,0.000015192713786962,0.00000000000946331368457857,NA,NA,0.0000000678246151203661,40236000,62728.3343233402,45791.6840560383,8517.25323442313,98452120720.4824,NA,NA,NA,NA,NA
"121","LAO","Laos",2963,2790,1556,0.941613229834627,121,0.0000000381868480526135,0.0000000000000000548669835331858,NA,NA,0.0000000000245416761263583,32439168,23907.78771668,17452.6850331764,3246.19941617081,37523272821.3293,NA,NA,NA,NA,NA
"122","LBN","Lebanon",343,343,342,1,122,0.00000783212074396402,0.00000000000245398181529809,NA,NA,0.000000022900937847848,63840648,83639.3517924253,61056.7268084705,11356.5511863755,131271962638.212,NA,NA,NA,NA,NA
"123","LBR","Liberia",5163,5095,4104,0.986829362773581,123,0.00000425663081895524,0.000000000000859910110301885,NA,NA,0.00000000103719074535946,7185240,10983.4950414598,8017.95138026568,1491.33895672942,17238595467.5712,NA,NA,NA,NA,NA
"124","LBY","Libya",36373,32253,5193,0.886729167239436,124,0.0000133290106902166,0.0000000000116368665979236,NA,NA,0.00000000256672649532382,27087744,160046.001776374,116833.581296753,21731.0461211961,251192199788.019,NA,NA,NA,NA,NA
"125","LCA","Saint Lucia",307,277,277,0.90228013029316,125,0.0000000549039013663,0.000000000000000135010936401093,NA,NA,0.000000000198209030203249,369658,1638.42074124027,1196.0471411054,222.464768245604,2571501353.3766,NA,NA,NA,NA,NA
"126","LIE","Liechtenstein",1,0,0,0,126,0.000000000652743100487419,0.0000000000000000000142897163091383,NA,NA,Inf,0,0,0,0,0,NA,NA,NA,NA,NA
"127","LKA","Sri Lanka",11228,11220,11198,0.999287495546847,127,0.0000150194551059436,0.000000000009666481634004,NA,NA,0.00000000134126228843933,11582000,234688.737690533,171322.778514089,31866.0368036205,368343973805.291,NA,NA,NA,NA,NA
"128","LSO","Lesotho",381,378,182,0.992125984251969,128,0.0000000657346737440407,0.000000000000000311299148889191,NA,NA,0.000000000361179526066158,19842,96.343282800192,70.3305964441402,13.0814909386101,151210782.354901,NA,NA,NA,NA,NA
"129","LTU","Lithuania",1466,1459,1445,0.995225102319236,129,0.000484534189927986,0.00000000259631215004463,NA,NA,0.000000335317778496876,5937000,132184.236173855,96494.4924069142,17947.975587686,207463158674.866,NA,NA,NA,NA,NA
"130","LUX","Luxembourg",14,14,14,1,130,0.00000018506019758805,0.000000000000000605603220467887,NA,NA,0.0000000132185855420036,7558,36.6980410948418,26.7895699992345,4.98286001985762,57597575.4983542,NA,NA,NA,NA,NA
"131","LVA","Latvia",1141,1138,1122,0.997370727432077,131,0.000424203361796659,0.00000000224674585753628,NA,NA,0.000000378077862563867,3869264.60128247,32388.2662212077,23643.4343414816,4397.67878751558,50833383834.1855,NA,NA,NA,NA,NA
"132","MAC","Macao",1,0,0,0,132,0.000000043326062810917,0.0000000000000000978249290547967,NA,NA,Inf,662013,3214.41919546435,2346.52601268897,436.453838360149,5045030927.28129,NA,NA,NA,NA,NA
"133","MAF","Saint-Martin",29,23,23,0.793103448275862,133,0.000000014990904286955,0.0000000000000000107650338635209,NA,NA,0.000000000651778447258913,47182.2300403149,229.094392295019,167.238906375364,31.1064365858177,359563648.707033,NA,NA,NA,NA,NA
"134","MAR","Morocco",14764,14703,11639,0.995868328366296,134,0.00101751145598063,0.0000000657745324189268,NA,NA,0.0000000874225840691322,152986551,757215.278809506,552767.153530939,102814.690556755,1188449380091.52,NA,NA,NA,NA,NA
"135","MCO","Monaco",1,0,0,0,135,0.0000000256094761034496,0.0000000000000000493991345391006,NA,NA,Inf,0,0,0,0,0,NA,NA,NA,NA,NA
"136","MDA","Moldova",518,518,518,1,136,0.0000017498506381858,0.000000000000112246360644362,NA,NA,0.00000000337809003510772,35086014,61630.2941716566,44990.1147453093,8368.16134262753,96728746702.415,NA,NA,NA,NA,NA
"137","MDG","Madagascar",41552,19042,17710,0.458269156719291,137,0.0000039291963099936,0.000000000000505471681001602,NA,NA,0.000000000221863145680045,34164447,56063.0524605521,40926.028296203,7612.24126309376,87990960836.8365,NA,NA,NA,NA,NA
"138","MDV","Maldives",20682,1839,1839,0.0889178996228605,138,0.00000000590441527663434,0.00000000000000000268354171692276,NA,NA,0.00000000000321066627331938,0,0,0,0,0,NA,NA,NA,NA,NA
"139","MEX","Mexico",119606,116984,106661,0.978078022841663,139,0.00160346974197598,0.000000133705059228597,NA,NA,0.000000015033327476547,346458365,3897692.05094825,2845315.19719222,529228.626677753,6117427673963.28,NA,NA,NA,NA,NA
"140","MHL","Marshall Islands",42132,2919,2919,0.0692822557675876,140,0.0000000219357247274208,0.0000000000000000293070370628781,NA,NA,0.0000000000075148080600962,0,0,0,0,0,NA,NA,NA,NA,NA
"141","MKD","Macedonia",377,377,348,1,141,0.000000139737880822773,0.000000000000000389009652767254,NA,NA,0.000000000401545634548198,513000,827.360466374147,603.973140453127,112.339004124282,1298542251.97422,NA,NA,NA,NA,NA
"142","MLI","Mali",26342,20589,8448,0.7816035228912,142,0.00000483756745177618,0.000000000000807109810515561,NA,NA,0.00000000057262872298487,48587000,35352.3619873949,25807.2242507983,4800.14371064848,55485532139.2163,NA,NA,NA,NA,NA
"143","MLT","Malta",855,855,855,1,143,0.00000583769133844258,0.0000000000024325622509753,NA,NA,0.0000000068277091677691,704857,4502.95420916013,3287.1565726869,611.411122519763,7067386631.27683,NA,NA,NA,NA,NA
"144","MMR","Myanmar",25307,21397,18396,0.845497293239025,144,0.000162804751563204,0.00000000109595678838877,NA,NA,0.00000000885000823892172,217267000,1419594.32123114,1036303.85449873,192752.516936764,2228053287172.28,NA,NA,NA,NA,NA
"145","MNE","Montenegro",329,327,208,0.993920972644377,145,0.00000184125276053451,0.000000000000245038110191889,NA,NA,0.00000000885217673333899,176000,854.572007500947,623.837565475692,116.033787178479,1341250765.77274,NA,NA,NA,NA,NA
"146","MNG","Mongolia",34238,9337,0,0.272708686255038,146,0.00000000416080390467347,0.00000000000000000041404851783596,NA,NA,Inf,141300,256.339794423339,187.128049929038,34.805817286801,402325307.347431,NA,NA,NA,NA,NA
"147","MNP","Northern Mariana Islands",14,14,14,1,147,0.000000000304625374147076,0.0000000000000000000037828223514159,NA,NA,0.0000000000217589552962197,0,0,0,0,0,NA,NA,NA,NA,NA
"148","MOZ","Mozambique",29126,19210,15958,0.659548170019914,148,0.00000746379401784006,0.00000000000155193612939524,NA,NA,0.000000000467714877668885,5566000,50087.8612348117,36564.1387014125,6800.92979846273,78612898208.0369,NA,NA,NA,NA,NA
"149","MRT","Mauritania",25392,23967,5818,0.943879962192817,149,0.000411629069762987,0.00000000747781224568659,NA,NA,0.00000007075095733293,2903569,4492.12949025132,3279.25452788346,609.941342186324,7050397234.94944,NA,NA,NA,NA,NA
"150","MSR","Montserrat",139,102,102,0.733812949640288,150,0.0000000303200549027243,0.0000000000000000442522759818057,NA,NA,0.000000000297255440222787,20416,99.1303528701099,72.3651575951802,13.4599193127035,155585088.829637,NA,NA,NA,NA,NA
"151","MTQ","Martinique",32,32,32,1,151,0.0000000851324659624022,0.00000000000000028123670674282,NA,NA,0.00000000266038956132507,326617,1161.3092321685,847.755739483002,157.682567543838,1822674839.88845,NA,NA,NA,NA,NA
"152","MUS","Mauritius",31089,2562,2499,0.0824085689472161,152,0.000000597287905071177,0.0000000000000165717953510526,NA,NA,0.000000000239010766335005,14709765,71423.5988972567,52139.2271949974,9697.89625826951,112099338469.244,NA,NA,NA,NA,NA
"153","MWI","Malawi",2098,1802,1577,0.858913250714967,153,0.00000314757617091739,0.000000000000347214719574164,NA,NA,0.00000000199592655099391,13019514,56739.883324929,41420.1148271981,7704.14135785885,89053246878.476,NA,NA,NA,NA,NA
"154","MYS","Malaysia",15447,15352,14659,0.993849938499385,154,0.000466413271405162,0.0000000109047416891043,NA,NA,0.0000000318175367627507,184528908,2160681.42646543,1577297.44131977,293377.324085477,3391189498837.5,NA,NA,NA,NA,NA
"155","MYT","Mayotte",1226,123,123,0.100326264274062,155,0.00000000615310343823628,0.00000000000000000176976228721609,NA,NA,0.000000000050025231205173,20605.0175489962,100.04813188317,73.0351362747143,13.5845353470969,157025542.990636,NA,NA,NA,NA,NA
"156","NAM","Namibia",30949,26501,14111,0.856279685934925,156,0.000228744576032859,0.00000000351494069910322,NA,NA,0.0000000162103731863694,3477170,12473.4724116245,9105.63486048591,1693.64808405038,19577114950.0447,NA,NA,NA,NA,NA
"157","NCL","New Caledonia",28356,344,1,0.0121314712935534,157,0,0,NA,NA,0,326989,1587.70253500413,1159.02285055302,215.578250202861,2491899128.68899,NA,NA,NA,NA,NA
"158","NER","Niger",23037,20900,6423,0.907236185267179,158,0.00000179370923177253,0.000000000000122915660495785,NA,NA,0.000000000279263464389309,15021009,7613.53683627287,5557.88189047919,1033.76603162913,11949446064.5303,NA,NA,NA,NA,NA
"159","NFK","Norfolk Island",8189,985,985,0.120283306875076,159,0.000000202442356372312,0.00000000000000233634495239087,NA,NA,0.000000000205525234895748,0,0,0,0,0,NA,NA,NA,NA,NA
"160","NGA","Nigeria",20759,19352,19244,0.932222168697914,160,0.000125047083319413,0.000000000536433509202252,NA,NA,0.00000000649797772393541,34612853,135179.144142967,98680.775224366,18354.6241917321,212163666732.387,NA,NA,NA,NA,NA
"161","NIC","Nicaragua",6148,4580,4278,0.744957709824333,161,0.00000242422780784093,0.000000000000104056676813991,NA,NA,0.000000000566673166863237,17292977,178601.305531698,130378.95303814,24250.485265094,280314749032,NA,NA,NA,NA,NA
"162","NIU","Niue",5906,325,325,0.0550287842871656,162,0.000000000324784224634652,0.000000000000000000008332096526339,NA,NA,0.000000000000999336075798929,14919,72.439544204015,52.8808672689309,9.83584131202115,113693864.628201,NA,NA,NA,NA,NA
"163","NLD","Netherlands",1832,1832,1832,1,163,0.00159690939137736,0.000000153387872139995,NA,NA,0.000000871675431974542,59408000,1315187.8931698,960087.162013954,178576.212134595,2064187398330,NA,NA,NA,NA,NA
"164","NOR","Norway",41439,31066,28940,0.749680252901856,164,0.042989393448716,0.0000449290273272891,NA,NA,0.00000148546625600263,9580000,108314.886244837,79069.8669587311,14706.995254324,170000213961.272,2016,1233619.2,616809.6,122375.02464,875869632000
"165","NPL","Nepal",2727,2551,2374,0.935460212687935,165,0.00000331457850561465,0.000000000000348736354240799,NA,NA,0.00000000139619987599606,56277000,41499.198461348,30294.4148767841,5634.76116708184,65132991985.0857,NA,NA,NA,NA,NA
"166","NRU","Nauru",6738,1322,1322,0.196200653012763,166,0.00000000483553419278499,0.00000000000000000148236154514058,NA,NA,0.00000000000365774144688728,708,3.43771012108336,2.50952838839085,0.466772280240698,5395486.03504033,NA,NA,NA,NA,NA
"167","NZL","New Zealand",96295,87441,86792,0.908053377641622,167,0.000406249707505438,0.00000000442484646582422,NA,NA,0.00000000468072757288043,19078000,272513.729702083,198935.02268252,37001.9142189488,427710298767.419,2016,11451,5725.5,1135.9392,8130210000
"168","OMN","Oman",14907,8528,4471,0.572080230764071,168,0.0000701906702664528,0.000000000244801596284369,NA,NA,0.0000000156990986952478,3514701,17065.7107348613,12457.9688364487,2317.18220357947,26784632998.3648,NA,NA,NA,NA,NA
"169","PAK","Pakistan",18006,17522,14623,0.973120071087415,169,0.000113309800071041,0.000000000192009496408932,NA,NA,0.00000000774873829385495,357051806,1455482.10233865,1062501.93470722,197625.359855542,2284379159620.51,NA,NA,NA,NA,NA
"170","PAN","Panama",6319,2365,2251,0.374268080392467,170,0.0000581336231738054,0.000000000264445904098524,NA,NA,0.0000000258256877715706,21013000,252905.297204939,184620.866959605,34339.4812544866,396934863963.152,NA,NA,NA,NA,NA
"171","PCN","Pitcairn Islands",13018,1672,1672,0.128437548010447,171,0.00000000107052822512288,0.0000000000000000000912853516879578,NA,NA,0.000000000000640268077226603,0,0,0,0,0,NA,NA,NA,NA,NA
"172","PER","Peru",30964,28517,19578,0.920972742539723,172,0.00986213288036532,0.00000742669565209368,NA,NA,0.00000050373546227221,133510922,1819251.88413727,1328053.8754202,247018.020828158,2855315832153.44,NA,NA,NA,NA,NA
"173","PHL","Philippines",29555,29548,29551,0.999763153442734,173,0.000450483578150878,0.0000000109106269428735,NA,NA,0.0000000152442752580582,88792807,1283709.29452463,937107.785002978,174302.048010554,2014781737756.4,NA,NA,NA,NA,NA
"174","PLW","Palau",10171,1686,1685,0.165765411463966,174,0.000000662442444664739,0.0000000000000322693317751132,NA,NA,0.000000000393140916714979,642.501627575453,3.11968128238512,2.27736733614114,0.423590324522251,4896339.77270344,NA,NA,NA,NA,NA
"175","PNG","Papua New Guinea",46047,8869,1688,0.192607553152214,175,0.00000160785099350022,0.000000000000127544235292097,NA,NA,0.000000000952518361078329,2854898,7675.29100895328,5602.9624365359,1042.15101319568,12046369238.5522,NA,NA,NA,NA,NA
"176","POL","Poland",5690,5684,5660,0.998945518453427,176,0.000475726622968681,0.00000000518925847376946,NA,NA,0.0000000840506401004737,121960000,2579612.51942418,1883117.13917965,350259.787887415,4048701849236.25,NA,NA,NA,NA,NA
"177","PRI","Puerto Rico",214,214,214,1,177,0.000000144323742569289,0.00000000000000102948626576985,NA,NA,0.000000000674410012006023,13976947,55452.8484157393,40480.5793434897,7529.38775788909,87033245588.5029,NA,NA,NA,NA,NA
"178","PRK","North Korea",3942,3045,1496,0.772450532724505,178,0.0000145867251804297,0.00000000000995833083368278,NA,NA,0.00000000975048474627654,2650556.07597348,23473.8322279268,17135.8975263866,3187.2769399079,36842179681.7311,NA,NA,NA,NA,NA
"179","PRT","Portugal",26664,22611,22611,0.847997299729973,179,0.000145947890794362,0.00000000124068866952075,NA,NA,0.00000000645472959154226,2950000,383337.945504303,279836.700218141,52049.6262405743,601648905469.004,NA,NA,NA,NA,NA
"180","PRY","Paraguay",5499,5295,4183,0.962902345881069,180,0.000485267061757996,0.00000000700214105220066,NA,NA,0.000000116009338216112,9384169,25879.9247669773,18892.3450798935,3513.97618486018,40618541921.7709,NA,NA,NA,NA,NA
"181","PSE","Palestina",45,44,0,0.977777777777778,181,0.00000027648054370133,0.00000000000000513909741469094,NA,NA,Inf,6214493,30174.6122648329,22027.466953328,4097.10885331901,47359053949.6552,NA,NA,NA,NA,NA
"182","PYF","French Polynesia",98047,13506,13506,0.137750262629147,182,0.0000000387935302400775,0.0000000000000000762737898766399,NA,NA,0.00000000000287231824671091,167090,811.309299621212,592.255788723485,110.159576702568,1273349945.75549,NA,NA,NA,NA,NA
"183","QAT","Qatar",557,557,520,1,183,0.000012299254321773,0.00000000000670083361520704,NA,NA,0.0000000236524121572558,8753364,12274.0701669443,8960.07122186935,1666.5732472677,19264153127.0191,NA,NA,NA,NA,NA
"184","REU","Reunion",5814,615,615,0.10577915376677,184,0.00000000321804565851721,0.000000000000000000565608836394728,NA,NA,0.00000000000523259456669465,16262348,78962.2010059035,57642.4067343096,10721.4876525816,123931174478.766,NA,NA,NA,NA,NA
"185","ROU","Romania",4720,4693,4414,0.994279661016949,185,0.0000232792500423229,0.00000000000682033582922798,NA,NA,0.00000000527395787093858,39623000,513232.429950215,374659.673863657,69686.6993386402,805518298806.862,NA,NA,NA,NA,NA
"186","RUS","Russia",463583,360218,137859,0.77703021896834,186,0.0021414112044492,0.0000000593040474904246,NA,NA,0.0000000155333435209105,295581739,5155745.4435231,3763694.17377186,700047.116321566,8091942473609.5,NA,NA,NA,NA,NA
"187","RWA","Rwanda",277,275,246,0.992779783393502,187,0.000000712247911480636,0.000000000000016260158587562,NA,NA,0.00000000289531671333592,3811517,10759.4702633394,7854.41329223779,1460.92087235623,16886988578.3112,NA,NA,NA,NA,NA
"188","SAU","Saudi Arabia",41114,38261,11625,0.930607578926886,188,0.000308939101113999,0.00000000406227384061949,NA,NA,0.0000000265754065474408,165383714,810876.905733401,591940.141185383,110100.866260481,1272671303548.57,NA,NA,NA,NA,NA
"189","SDN","Sudan",33014,28911,10780,0.875719391773187,189,0.000132057820069169,0.000000000493833911662887,NA,NA,0.0000000122502616019637,38295594,67691.9180754612,49415.1001950867,9191.20863628612,106242465419.436,NA,NA,NA,NA,NA
"190","SEN","Senegal",6354,5911,5768,0.930280138495436,190,0.000167250821241582,0.00000000154619173840493,NA,NA,0.000000028996328231897,49177998,77064.0484294817,56256.7553535217,10463.756495755,120952024010.072,NA,NA,NA,NA,NA
"191","SGP","Singapore",1,1,1,1,191,0.00000211107910894106,0.000000000000228641277891311,NA,NA,0.00000211107910894106,1133415,128945.590115255,94130.2807841359,17508.2322258493,202380103685.892,NA,NA,NA,NA,NA
"192","SHN","Saint Helena",8346,1113,1109,0.133357296908699,192,0.0000000875871765211457,0.000000000000000330769929097898,NA,NA,0.0000000000789785180533325,5688,27.6182135151443,20.1612958660553,3.75000103108629,43346786.1120189,NA,NA,NA,NA,NA
"193","SJM","Svalbard and Jan Mayen",311,10,10,0.0321543408360129,193,0.0000326454616569728,0.0000000000742545146335675,NA,NA,0.00000326454616569728,0,0,0,0,0,NA,NA,NA,NA,NA
"194","SLB","Solomon Islands",31467,1937,1311,0.0615565513077192,194,0.000000444205905634703,0.0000000000000148618501010927,NA,NA,0.000000000338829828859423,86675,265.828418053887,194.054745179337,36.0941826033568,417217702.135576,NA,NA,NA,NA,NA
"195","SLE","Sierra Leone",4090,2520,2517,0.616136919315403,195,0.0000696682162818576,0.000000000225600862562879,NA,NA,0.0000000276790688445998,7052502,15528.4623344766,11335.7775041679,2108.45461577523,24371921633.961,NA,NA,NA,NA,NA
"196","SLV","El Salvador",1955,595,595,0.304347826086957,196,0.000000479137884547385,0.00000000000000497764056514176,NA,NA,0.000000000805273755541823,10638924,170008.952470882,124106.535303744,23083.8155664964,266829050903.049,NA,NA,NA,NA,NA
"197","SMR","San Marino",10,10,9,1,197,0.00000000166938901842675,0.0000000000000000000534536621742089,NA,NA,0.000000000185487668714083,305942.385830889,1485.51022067689,1084.42246109413,201.702577763508,2331508291.35238,NA,NA,NA,NA,NA
"198","SOM","Somalia",24501,11593,4719,0.473164360638341,198,0.000000970131458512755,0.0000000000000202222383237732,NA,NA,0.000000000205579881015629,2830919,4500.67162188598,3285.49028397677,611.101192819679,7063804110.55005,NA,NA,NA,NA,NA
"199","SPM","Saint Pierre and Miquelon",100,88,88,0.88,199,0.000000327632763132504,0.00000000000000657192865954201,NA,NA,0.00000000372309958105118,36842,178.887169888352,130.587634018497,24.2892999274404,280763413.139768,NA,NA,NA,NA,NA
"200","SRB","Serbia",1274,1274,1257,1,200,0.00000143938968969399,0.0000000000000543504372570451,NA,NA,0.00000000114509919625616,6577000,31934.773257578,23312.384478032,4336.10351291394,50121626627.7687,NA,NA,NA,NA,NA
"201","SSD","South Sudan",9322,8530,6549,0.915039691053422,201,0.00000107390460642861,0.000000000000061791901349807,NA,NA,0.000000000163979936849689,10427106,23281.7387742459,16995.6693051995,3161.19449076711,36540689006.1789,NA,NA,NA,NA,NA
"202","STP","São Tomé and Príncipe",2112,955,955,0.45217803030303,202,0.00000169481630166458,0.000000000000135196653909032,NA,NA,0.00000000177467675566972,154750,441.778205267711,322.498089845429,59.9846447112498,693370893.167673,NA,NA,NA,NA,NA
"203","SUR","Suriname",4891,2666,514,0.545082805152321,203,0.0000000700520354334745,0.000000000000000285974744117103,NA,NA,0.000000000136288006679911,3616000,10402.3997424311,7593.75181197469,1412.43783702729,16326566395.7456,NA,NA,NA,NA,NA
"204","SVK","Slovakia",652,636,623,0.975460122699387,204,0.00000192330457285189,0.0000000000000713705796085858,NA,NA,0.00000000308716624855841,6469000,77604.5345064541,56651.3101897115,10537.1436952863,121800316907.88,NA,NA,NA,NA,NA
"205","SVN","Slovenia",281,267,239,0.950177935943061,205,0.000000395941682642184,0.00000000000000234667733242671,NA,NA,0.00000000165665976000914,1761000,75652.4752377263,55226.3069235402,10272.0930877785,118736559885.611,NA,NA,NA,NA,NA
"206","SWE","Sweden",10087,9328,6100,0.924754634678299,206,0.00219552724487532,0.0000000806909205614677,NA,NA,0.000000359922499159889,1575000,186815.254358169,136375.135681464,25365.7752367522,293206541715.147,NA,NA,NA,NA,NA
"207","SWZ","Swaziland",248,248,222,1,207,0.0000000160726110148059,0.0000000000000000120970214882263,NA,NA,0.0000000000723991487153419,3602656,7791.25643117658,5687.6171947589,1057.89679822516,12228376968.7316,NA,NA,NA,NA,NA
"208","SXM","Sint Maarten",4,4,4,1,208,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"209","SYC","Seychelles",25642,2589,2589,0.100967163247797,209,0.000000111144658301815,0.000000000000000786623968500685,NA,NA,0.0000000000429295706071128,46018,223.441446824878,163.112256182161,30.338879649882,350691350.791647,NA,NA,NA,NA,NA
"210","SYR","Syria",2678,2572,1478,0.960418222554145,210,0.00000605035647644468,0.000000000000724727375310002,NA,NA,0.00000000409361060652549,5610908,139648.279344093,101943.243921188,18961.443369341,219177974430.554,NA,NA,NA,NA,NA
"211","TCA","Turks and Caicos Islands",2497,390,390,0.156187424909892,211,0.0000000367521056869756,0.0000000000000000908991722808621,NA,NA,0.0000000000942361684281426,0,0,0,0,0,NA,NA,NA,NA,NA
"212","TCD","Chad",22384,19232,7300,0.859185132237312,212,0.00000265997152557052,0.000000000000289589027338016,NA,NA,0.000000000364379661037058,4793349,815.268949909419,595.146333433876,110.697218018701,1279564616.88283,NA,NA,NA,NA,NA
"213","TGO","Togo",668,641,636,0.959580838323353,213,0.00000922659789058699,0.0000000000038372390472028,NA,NA,0.0000000145072293877154,26711524,43551.0036949729,31792.2326973302,5913.35528170342,68353300299.26,NA,NA,NA,NA,NA
"214","THA","Thailand",10384,10273,10026,0.989310477657935,214,0.00017061782577299,0.00000000157739634787047,NA,NA,0.000000017017536981148,180876474,1927911.71805525,1407375.55418033,261771.853077541,3025857441487.71,NA,NA,NA,NA,NA
"215","TJK","Tajikistan",1534,1391,528,0.906779661016949,215,0.00000482251267059306,0.00000000000160009137516302,NA,NA,0.00000000913354672460807,2298000,11157.9913252112,8145.3336674042,1515.03206213718,17512467384.919,NA,NA,NA,NA,NA
"216","TKL","Tokelau",4622,763,763,0.165080051925573,216,0.0000000335508443761645,0.0000000000000000817874898044949,NA,NA,0.000000000043972273101133,2858,13.8770840763506,10.1302713757359,1.88423047588689,21780083.4578323,NA,NA,NA,NA,NA
"217","TKM","Turkmenistan",7991,7470,504,0.934801651858341,217,0.00000524295510531825,0.000000000000949291125671722,NA,NA,0.0000000104026887010283,12902338,22169.1072258418,16183.4482748645,3010.1213791248,34794413790.9587,NA,NA,NA,NA,NA
"218","TLS","Timor-Leste",767,528,340,0.688396349413299,218,0.00000762519061680738,0.00000000000328216012457159,NA,NA,0.0000000224270312259041,803112,872.9397130779,637.245990546867,118.527754241717,1370078879.67576,NA,NA,NA,NA,NA
"219","TON","Tonga",10572,536,520,0.0506999621642073,219,0.0000000116291010812293,0.000000000000000009240005714521,NA,NA,0.000000000022363655925441,261878,1271.55459193371,928.234852111609,172.651682492759,1995704932.03996,NA,NA,NA,NA,NA
"220","TTO","Trinidad and Tobago",1153,1153,1153,1,220,0.00000220971367474467,0.000000000000303407294053095,NA,NA,0.00000000191649061122695,36115433,79996.4565223063,58397.4132612836,10861.9188665987,125554438511.76,NA,NA,NA,NA,NA
"221","TUN","Tunisia",4715,4661,3610,0.988547189819724,221,0.0000249435143772609,0.0000000000255074659671756,NA,NA,0.00000000690956076932435,66757114,153536.36916977,112081.549493932,20847.1682058714,240975331411.954,NA,NA,NA,NA,NA
"222","TUR","Turkey",16495,16340,16202,0.990603213094877,222,0.000457248834676671,0.00000000413086205455294,NA,NA,0.0000000282217525414561,220322000,2450238.65598598,1788674.21886977,332693.404709777,3845649570570,NA,NA,NA,NA,NA
"223","TUV","Tuvalu",13447,1270,1270,0.0944448575890533,223,0.000000212436763483094,0.00000000000000340940879517234,NA,NA,0.000000000167273042112672,42709,207.374521979307,151.383401044894,28.1573125943502,325474312.246522,NA,NA,NA,NA,NA
"224","TWN","Taiwan",5306,4201,4199,0.791745194119864,224,0.0000932340762082612,0.000000000380563113635462,NA,NA,0.0000000222038762105885,51705000,485191.794509982,354190.009992287,65879.3418585653,761508521483.416,NA,NA,NA,NA,NA
"225","TZA","Tanzania",16592,14764,12548,0.889826422372228,225,0.0000270028261568799,0.0000000000189758405091413,NA,NA,0.00000000215196255633407,21226049,104994.420025067,76645.9266182987,14256.1423510036,164788742229.342,NA,NA,NA,NA,NA
"226","UGA","Uganda",3111,2755,2753,0.885567341690775,226,0.0000048426283696274,0.000000000000926345456609542,NA,NA,0.00000000175903682151377,27844012,45827.3698268158,33453.9799735755,6222.44027508505,71926056943.1874,NA,NA,NA,NA,NA
"227","UKR","Ukraine",10890,10879,10851,0.998989898989899,227,0.000118463569739646,0.000000000180981900592413,NA,NA,0.0000000109172951561742,95497779,1114660.25884169,813701.988954436,151348.569945525,1749459276252.04,NA,NA,NA,NA,NA
"228","URY","Uruguay",4402,4234,4200,0.961835529304861,228,0.000704510837834258,0.0000000342768041495897,NA,NA,0.000000167740675674823,33692000,42442.6384370661,30983.1260590583,5762.86144698484,66613721026.9753,NA,NA,NA,NA,NA
"229","USA","United States",273994,217355,194014,0.793283794535647,229,0.00356412452118378,0.000000337683407582943,NA,NA,0.0000000183704501798003,1605666987,24718896.4461718,18044794.4057054,3356331.75946121,38796307972266.7,NA,NA,NA,NA,NA
"230","UZB","Uzbekistan",6364,5864,1616,0.921433060967945,230,0.0000319204837191408,0.0000000000501764785261064,NA,NA,0.0000000197527745786762,31998514,32815.8059045647,23955.5383103323,4455.7301257218,51504407367.2144,NA,NA,NA,NA,NA
"231","VCT","Saint Vincent and the Grenadines",549,549,549,1,231,0.0000000195681992734973,0.0000000000000000178041009188005,NA,NA,0.0000000000356433502249495,206000,477.174938602085,348.337705179522,64.7908131633911,748926066.135972,NA,NA,NA,NA,NA
"232","VEN","Venezuela",20958,18441,16362,0.879902662467793,232,0.0000383720301188588,0.0000000000999298386368703,NA,NA,0.00000000234519191534402,111444917,787908.400689394,575173.132503257,106982.202645606,1236622234882,NA,NA,NA,NA,NA
"233","VGB","British Virgin Islands",1856,719,719,0.38739224137931,233,0.000000328028385012554,0.00000000000000584042013657553,NA,NA,0.000000000456228630059185,139584.631046156,677.756354371547,494.762138691229,92.0257577965686,1063738598.18614,NA,NA,NA,NA,NA
"234","VIR","Virgin Islands, U.S.",9,9,9,1,234,0.00000000430691395685414,0.000000000000000000897121534999244,NA,NA,0.000000000478545995206016,31775,154.28423601331,112.627492289716,20.9487135658873,242149108.42289,NA,NA,NA,NA,NA
"235","VNM","Vietnam",14318,5712,5573,0.398938399217768,235,0.0000291615013685934,0.0000000000393373082038088,NA,NA,0.00000000523263975750824,213851000,1038358.39986412,758001.631900807,140988.30353355,1629703508586.74,NA,NA,NA,NA,NA
"236","VUT","Vanuatu",9781,405,396,0.0414068091197219,236,0.000000127661691473045,0.00000000000000118312456534935,NA,NA,0.000000000322378008770316,706221,1333.67059638934,973.579535364217,181.085793577744,2093196001.03307,NA,NA,NA,NA,NA
