file,xmin,xmax,ymin,ymax,variable,min,max,sum_cells,quant_50,mean,total_zero,total_NA,total_greater_zero
crop_sorg_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_sorg_ghg_tonnes_CO2eq,0,20803.967178344727,14039604.79814247,0,1.5045872768928457,8990091,0,341109
crop_sorg_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_sorg_tonnes_po4eq,0,82.50537937374197,42091.144990081324,0,0.0045107965738682655,9107488,0,223712
crop_sorg_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_sorg_water_m3,0,235900460.625,178494256043.89893,0,214303.51642434078,491448,8498296,341456
crop_soyb_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_soyb_disturbance_prop,0,1,13873.48678641788,0,0.016656765709394932,488185,8498296,344719
crop_soyb_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_soyb_ghg_tonnes_CO2eq,0,28084.619079589844,113886194.13742243,0,12.204881916304743,8986824,0,344376
crop_soyb_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_soyb_tonnes_po4eq,0,111.32505291934618,357625.02455740137,0,0.03832572708305438,9103426,0,227774
crop_soyb_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_soyb_water_m3,0,84991077.05859375,680664612339.1075,0,817218.5658120346,488185,8498296,344719
crop_sugb_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_sugb_disturbance_prop,0,0.6548547909766452,819.7033086246746,0,9.841510049473545e-4,710116,8498296,122788
crop_sugb_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_sugb_ghg_tonnes_CO2eq,0,41909.02654647827,60345882.222038366,0,6.4671084342890515,9208443,0,122757
crop_sugb_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_sugb_tonnes_po4eq,0,329.05501582542985,314304.4114804926,0,0.03368317166929066,9228159,0,103041
crop_sugb_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_sugb_water_m3,0,43329473.6875,39722100866.47069,0,47691.09149010043,710116,8498296,122788
crop_sugc_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_sugc_disturbance_prop,0,1,3036.740133922439,0,0.003645966562680023,678593,8498296,154311
crop_sugc_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_sugc_ghg_tonnes_CO2eq,0,238668.03776550293,331428491.8223427,0,35.51831402417018,9177122,0,154078
crop_sugc_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_sugc_tonnes_po4eq,0,2459.286004980895,2184193.750900647,0,0.23407426171345566,9224604,0,106596
crop_sugc_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_sugc_water_m3,0,235034209.6875,358155442928.9346,0,430008.07167324866,678593,8498296,154311
crop_sunf_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_sunf_disturbance_prop,0,1,3942.3660276772034,0,0.0047332778179444545,555447,8498296,277457
crop_sunf_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_sunf_ghg_tonnes_CO2eq,0,4951.30265045166,13887107.66739783,0,1.4882445631212813,9054931,0,276269
crop_sunf_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_sunf_tonnes_po4eq,0,23.96704906800116,31338.479643140825,0,0.0033584618959127434,9118791,0,212409
crop_sunf_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_sunf_water_m3,0,100961523.3515625,183294464835.1962,0,220066.73618471844,556509,8498296,276395
crop_swpo_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_swpo_disturbance_prop,0,1,988.8823136944889,0,0.0011872704581734382,598790,8498296,234114
crop_swpo_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_swpo_ghg_tonnes_CO2eq,0,54720.46839141846,17037561.60530372,0,1.8258703709387205,9098399,0,232801
crop_swpo_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_swpo_tonnes_po4eq,0,278.0310648220012,66565.28746239991,0,0.007133625628257922,9238396,0,92804
crop_swpo_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_swpo_water_m3,0,102573269.5625,43529089430.68535,0,52261.832612984515,598790,8498296,234114
crop_teas_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_teas_disturbance_prop,0,0.5716556872511682,413.1438282660247,0,4.960281476208844e-4,787065,8498296,45839
crop_temf_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_temf_disturbance_prop,0,1,3572.1910857712937,2.815161420578614e-5,0.004288838912733394,380247,8498296,452657
crop_temf_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_temf_ghg_tonnes_CO2eq,0,44856.18372344971,39883964.487094395,0,4.274258882790525,8965020,0,366180
crop_temf_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_temf_tonnes_po4eq,0,518.7834972280978,282667.03412118414,0,0.03029267769645685,8974265,0,356935
crop_temf_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_temf_water_m3,0,369067873.89261365,298975596299.37244,1080.886694908142,358955.64950987406,380247,8498296,452657
crop_toba_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_toba_disturbance_prop,0,0.5576962469526374,528.8518089894687,0,6.349492966650053e-4,663077,8498296,169827
crop_trof_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_trof_disturbance_prop,0,1,3348.136022593767,1.2149575790986313e-5,0.0040198342457159145,409129,8498296,423775
crop_trof_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_trof_ghg_tonnes_CO2eq,0,91122.94667053223,41666606.00237817,0,4.4652998545072204,9142147,0,189053
crop_trof_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_trof_tonnes_po4eq,0,663.9580404313933,292022.76972621237,0,0.03129530711229065,9147736,0,183464
crop_trof_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_trof_water_m3,0,830797537.04296875,385539171533.8996,383.87160624776567,462885.48444226437,409134,8498296,423770
crop_vege_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_vege_disturbance_prop,0,0.9508462850353092,6682.488260975908,3.1012871587393344e-4,0.008023119424298487,302042,8498296,530862
crop_vege_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_vege_ghg_tonnes_CO2eq,0,99435.59722137451,226411702.93103695,0,24.263942786677156,8801630,0,529570
crop_vege_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_vege_tonnes_po4eq,0,735.9239275339451,1561066.8468961853,0,0.1672954011162736,8878011,0,453189
crop_vege_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_vege_water_m3,0,144308312.6041667,430492880531.57825,8742.719079844157,516857.74174644204,302042,8498296,530862
crop_whea_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_whea_disturbance_prop,0,1,31783.603940647925,1.9880952459723814e-4,0.03815998475292224,370187,8498296,462717
crop_whea_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_whea_ghg_tonnes_CO2eq,0,32034.82088470459,279890796.4976082,0,29.995155660322816,8868646,0,462554
crop_whea_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_whea_tonnes_po4eq,0,173.96589438092758,1150958.811211413,0,0.12334520867748573,8923206,0,407994
crop_whea_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_whea_water_m3,0,174214829.25,1407682335158.808,4309.044965863228,1690089.5363196828,370187,8498296,462717
crop_yams_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_yams_disturbance_prop,0,0.366552398079282,593.5621241744246,0,7.126417020141889e-4,730650,8498296,102254
crop_yams_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_yams_ghg_tonnes_CO2eq,0,7122.304883956909,4299352.990054392,0,0.4607502775692947,9229334,0,101866
crop_yams_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_yams_tonnes_po4eq,0,26.009110033859855,6195.470976925183,0,6.639522223213842e-4,9312530,0,18670
crop_yams_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_yams_water_m3,0,39923321.015625,23626373954.217304,0,28366.26304378101,730653,8498296,102251
marinefisheries_feedfish_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,marinefisheries_feedfish_disturbance_prop,0,1,28512.381329224143,2.3831814638892288e-7,0.004514093343720904,2787259,3014897,3529044
marinefisheries_feedfish_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,marinefisheries_feedfish_ghg_CO2eq,0,1564.106982421875,7845531.648602155,5.072743690107017e-4,1.5751612495637566,1386288,4350420,3594492
marinefisheries_feedfish_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,marinefisheries_feedfish_nutrient_tonnes_PO4.eq,0,0,0,0,0,4980780,4350420,0
marinefisheries_feedfish_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,marinefisheries_feedfish_water_m3,0,0,0,0,0,4980780,4350420,0
salmon_acof_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_acof_prop,0,0,0,0,0,2215268,7115932,0
salmon_bana_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_bana_prop,0,0,0,0,0,2215268,7115932,0
salmon_barl_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_barl_prop,0,0,0,0,0,2215268,7115932,0
salmon_bean_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_bean_prop,0,0,0,0,0,2215268,7115932,0
salmon_cass_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_cass_prop,0,0,0,0,0,2215268,7115932,0
salmon_chic_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_chic_prop,0,0,0,0,0,2215268,7115932,0
salmon_cnut_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_cnut_prop,0,0,0,0,0,2215268,7115932,0
salmon_coco_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_coco_prop,0,0,0,0,0,2215268,7115932,0
salmon_cott_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_cott_prop,0,0,0,0,0,2215268,7115932,0
salmon_cowp_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_cowp_prop,0,0,0,0,0,2215268,7115932,0
salmon_disturbance,-179.99999999999997,179.9999999996726,-89.99999999995909,89.99999999999999,salmon_disturbance_prop,0,0.010392411695528273,1.392195959180104,0,1.4919795515904725e-7,9329532,0,1668
salmon_feedfish_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_feedfish_prop,0,1.0108855824740317,779671.5292458804,0.03557126120868519,0.21690729294873415,199440,5736708,3395052
salmon_ghg,-179.99999999999997,179.9999999996726,-89.99999999995909,89.99999999999999,salmon_ghg_CO2eq,0,12006.072,2146252.8732334026,0,0.2300082383009001,9329532,0,1668
salmon_grou_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_grou_prop,0,0,0,0,0,2215268,7115932,0
salmon_lent_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_lent_prop,0,0,0,0,0,2215268,7115932,0
salmon_maiz_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_maiz_prop,0,0.31915776159658493,2276.8765094252794,5.1645286799048355e-5,0.0010278108605483772,144559,7115932,2070709
salmon_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_nutrient_tonnes_p04eq,0,423.83879291000005,76015.13440245198,0,0.008146340706709769,9329532,0,1668
salmon_ocer_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_ocer_prop,0,0,0,0,0,2215268,7115932,0
salmon_ofib_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_ofib_prop,0,0,0,0,0,2215268,7115932,0
salmon_oilp_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_oilp_prop,0,0,0,0,0,2215268,7115932,0
salmon_ooil_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_ooil_prop,0,1,4404.186374466377,2.8230220583276154e-4,0.00198810544569162,228832,7115932,1986436
salmon_opul_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_opul_prop,0,1,33346.38603898115,5.980741565720968e-4,0.0150529805147644,126364,7115932,2088904
salmon_orts_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_orts_prop,0,0,0,0,0,2215268,7115932,0
salmon_pige_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_pige_prop,0,0,0,0,0,2215268,7115932,0
salmon_plnt_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_plnt_prop,0,0,0,0,0,2215268,7115932,0
salmon_pmil_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_pmil_prop,0,0,0,0,0,2215268,7115932,0
salmon_pota_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_pota_prop,0,0,0,0,0,2215268,7115932,0
salmon_rape_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_rape_prop,0,1,54551.80520107706,4.2380867426729826e-4,0.02462537498897508,551910,7115932,1663358
salmon_rcof_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_rcof_prop,0,0,0,0,0,2215268,7115932,0
salmon_rest_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_rest_prop,0,0,0,0,0,2215268,7115932,0
salmon_rice_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_rice_prop,0,0,0,0,0,2215268,7115932,0
salmon_sesa_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_sesa_prop,0,0,0,0,0,2215268,7115932,0
salmon_smil_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_smil_prop,0,0,0,0,0,2215268,7115932,0
salmon_sorg_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_sorg_prop,0,0,0,0,0,2215268,7115932,0
salmon_soyb_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_soyb_prop,0,1,38485.01045566335,6.567730861271296e-4,0.017372620583903743,349426,7115932,1865842
salmon_sugb_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_sugb_prop,0,0,0,0,0,2215268,7115932,0
salmon_sugc_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_sugc_prop,0,0,0,0,0,2215268,7115932,0
salmon_sunf_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_sunf_prop,0,1,36529.9013717276,2.459341285081643e-4,0.01649005960982034,427129,7115932,1788139
salmon_swpo_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_swpo_prop,0,0,0,0,0,2215268,7115932,0
salmon_teas_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_teas_prop,0,0,0,0,0,2215268,7115932,0
salmon_temf_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_temf_prop,0,0,0,0,0,2215268,7115932,0
salmon_toba_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_toba_prop,0,0,0,0,0,2215268,7115932,0
salmon_trof_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_trof_prop,0,0,0,0,0,2215268,7115932,0
salmon_vege_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_vege_prop,0,0,0,0,0,2215268,7115932,0
salmon_water,-179.99999999999997,179.9999999996726,-89.99999999995909,89.99999999999999,salmon_water_m3,0,0,0,0,0,1668,9329532,0
salmon_whea_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_whea_prop,0,0.6010615702430853,6170.578048193402,1.3241217936833243e-4,0.0027854769933901564,190423,7115932,2024845
salmon_yams_consumption,-180,179.99999999991815,-89.99999999995909,89.99999999999999,salmon_yams_prop,0,0,0,0,0,2215268,7115932,0
