"","iso3c","Country","animal_system","country_farm_feed_chi","ID_0","land_area_km2","eez_area_km2","avg_cum_stress_km2","prop_of_global"
"213","TGO","Togo","salmon",0.0000258277320430563,230,56995.3249347725,15447.0016418074,0.000000000356528196478525,0.000000000356528196478525
"214","THA","Thailand","salmon",0.000196680914620337,228,514054.559448484,298687.814744501,0.000000000241996628778747,0.000000000241996628778747
"215","TJK","Tajikistan","salmon",0.0000127990168826051,226,142113.217292121,0,0.0000000000900621147454288,0.0000000000900621147454288
"216","TKL","Tokelau","salmon",0.0000226396689292741,231,15.6671415712663,320548.057932463,0.0000000000706245503106924,0.0000000000706245503106924
"217","TKM","Turkmenistan","salmon",0.0000332338901508297,236,489593.038220311,0,0.0000000000678806428123164,0.0000000000678806428123164
"218","TLS","Timor-Leste","salmon",0.0000280696523902484,229,14915.4773136406,77473.8991115737,0.000000000303819047993789,0.000000000303819047993789
"219","TON","Tonga","salmon",0.0000163233776051404,232,763.418087857254,666052.04173587,0.0000000000244796028116318,0.0000000000244796028116318
"220","TTO","Trinidad and Tobago","salmon",0.0000267981913936806,233,5159.13259494595,76561.6284066681,0.000000000327923908994818,0.000000000327923908994818
"221","TUN","Tunisia","salmon",0.000038996954211112,234,154863.579579804,99698.3071392177,0.000000000153192430782679,0.000000000153192430782679
"222","TUR","Turkey","salmon",0.000404052199028488,235,780704.35947309,262233.070693503,0.000000000387417487704845,0.000000000387417487704845
"223","TUV","Tuvalu","salmon",0.0000266932710203367,238,41.7255984770904,753133.025897459,0.0000000000354410061772771,0.0000000000354410061772771
"224","TWN","Taiwan","salmon",0.0000888816733453137,225,36406.3359593443,429227.403377126,0.00000000019088323254232,0.00000000019088323254232
"225","TZA","Tanzania","salmon",0.0000480549517937344,227,940576.054291058,241566.815015399,0.0000000000406507140900215,0.0000000000406507140900215
"226","UGA","Uganda","salmon",0.0000382931522788441,239,241440.068272202,0,0.000000000158603137221085,0.000000000158603137221085
"227","UKR","Ukraine","salmon",0.000133479269402935,240,601362.643666564,136198.090825408,0.000000000180973936329291,0.000000000180973936329291
"228","URY","Uruguay","salmon",0.000756377901393184,245,177465.633943062,184512.809347195,0.0000000020895661479672,0.0000000020895661479672
"229","USA","United States","salmon",0.00351430709337204,243,9473014.96754346,10578338.8770051,0.000000000175265327250085,0.000000000175265327250085
"230","UZB","Uzbekistan","salmon",0.00000549260117736452,246,447555.524699968,0,0.0000000000122724463764505,0.0000000000122724463764505
"231","VCT","Saint Vincent and the Grenadines","salmon",0.0000122473691931611,196,397.94539971906,36243.8824975253,0.00000000033424558478651,0.00000000033424558478651
"232","VEN","Venezuela","salmon",0.0000413539275635452,249,912492.718800439,473659.545926643,0.0000000000298336110800117,0.0000000000298336110800117
"233","VGB","British Virgin Islands","salmon",0.00000323511891654557,35,169.356709735732,81555.3897435604,0.0000000000395855485265332,0.0000000000395855485265332
"234","VIR","Virgin Islands, U.S.","salmon",0.000000946561490821532,251,362.159805692792,38274.6397543827,0.0000000000244989621707602,0.0000000000244989621707602
"235","VNM","Vietnam","salmon",0.0000233376639997398,250,329276.306464468,750957.837079448,0.0000000000216042643525191,0.0000000000216042643525191
"236","VUT","Vanuatu","salmon",0.00000188945824894929,247,12318.9856582074,623424.432178116,0.0000000000029720453188172,0.0000000000029720453188172
"237","WLF","Wallis and Futuna","salmon",0.0000026925355849393,252,155.740863743589,262749.984080352,0.0000000000102414490422825,0.0000000000102414490422825
"238","WSM","Samoa","salmon",0.0000201745592945891,197,2853.35946694588,130480.233521269,0.00000000015130890004871,0.00000000015130890004871
"239","XKO","Kosovo","salmon",0.0000166680366216114,120,10919.8013485226,0,0.00000000152640474763458,0.00000000152640474763458
"240","XMI","Madeira Island","salmon",0.0000126506474194584,300,798.809504754971,452796.133611775,0.0000000000278897452703928,0.0000000000278897452703928
"241","YEM","Yemen","salmon",0.0000369498326842158,254,452238.143697629,527384.377939391,0.0000000000377184393662877,0.0000000000377184393662877
"242","ZAF","South Africa","salmon",0.000459936252478686,211,1219709.07721422,1547575.56197897,0.000000000166204894850564,0.000000000166204894850564
"243","ZMB","Zambia","salmon",0.000000539963878180995,255,750490.448387729,0,0.000000000000719481346286277,0.000000000000719481346286277
"244","ZWE","Zimbabwe","salmon",0.000000668896251203189,256,390680.696799615,0,0.00000000000171213028102659,0.00000000000171213028102659
